Year,Quarter,Month,Day,Sum of Is_Close_Higher_Than_Open,Sum of Volume,Sum of Close
1992,Qtr 1,January,30,6,-2.009008612373451,-1.9322232689138847
1992,Qtr 1,January,31,5,-2.008206900240478,-1.8787923850898767
1992,Qtr 1,February,3,7,-2.015459382830664,-1.8574918262430984
1992,Qtr 1,February,4,5,-1.7115838002559773,-1.5364581159878354
1992,Qtr 1,February,5,4,-1.7010897128275582,-1.5419767179850425
1992,Qtr 1,February,6,4,-1.7073806042755948,-1.5218955454888814
1992,Qtr 1,February,7,4,-2.0043744381944184,-1.8509802132919615
1992,Qtr 1,February,10,6,-2.016872805955269,-1.8773410350198723
1992,Qtr 1,February,11,3,-1.7146701602592127,-3.4557532603693253
1992,Qtr 1,February,12,5,-1.999870020892399,-1.9054894950307624
1992,Qtr 1,February,13,4,-2.0093561754368787,-1.9234222967382661
1992,Qtr 1,February,14,4,-2.0131283932186106,-1.9827245494387538
1992,Qtr 1,February,17,3,-1.47241519174312,-0.5764640983792451
1992,Qtr 1,February,18,4,-2.009393248830311,-1.9896168620050938
1992,Qtr 1,February,19,3,-2.0027965018864577,-2.023020758168819
1992,Qtr 1,February,20,5,-2.001376127500585,-1.999348851694473
1992,Qtr 1,February,21,5,-2.0022543035075113,-1.9406124795040378
1992,Qtr 1,February,24,4,-2.020086605748428,-1.9744727103382969
1992,Qtr 1,February,25,4,-2.01605487421267,-1.9671364308954946
1992,Qtr 1,February,26,7,-2.0079751915315267,-1.913269653905909
1992,Qtr 1,February,27,4,-2.0110661857089416,-1.9046684389380155
1992,Qtr 1,February,28,4,-2.0127090004554082,-1.899706859406196
1992,Qtr 1,March,2,7,-2.0210667335872934,-1.8803271249992028
1992,Qtr 1,March,3,5,-2.0144051082049343,-1.9312543562491584
1992,Qtr 1,March,4,6,-2.0110569173605835,-1.9215624097510653
1992,Qtr 1,March,5,3,-2.0085475120426373,-1.9560628964227689
1992,Qtr 1,March,6,3,-2.0153087721698455,-1.9553870477225517
1992,Qtr 1,March,9,2,-2.023932970317025,-1.9845066345764248
1992,Qtr 1,March,10,7,-2.01375400673278,-1.966689362194212
1992,Qtr 1,March,11,3,-2.014115472318745,-1.9944805025722903
1992,Qtr 1,March,12,5,-2.0154385290468584,-2.0003385772797126
1992,Qtr 1,March,13,5,-2.019764530642985,-2.005092535181762
1992,Qtr 1,March,16,3,-2.026581400860342,-2.0805397948395092
1992,Qtr 1,March,17,5,-2.0192709910929185,-2.0680123369096295
1992,Qtr 1,March,18,6,-2.017607322562646,-2.084693328698137
1992,Qtr 1,March,19,5,-2.015799994632823,-2.0399692790190027
1992,Qtr 1,March,20,4,-1.7198210448592075,-3.425344232442387
1992,Qtr 1,March,23,4,-2.0255549312796863,-2.0319029253142284
1992,Qtr 1,March,24,3,-2.0153968214792473,-2.07221151459988
1992,Qtr 1,March,25,7,-2.0137238846006165,-2.03293052574298
1992,Qtr 1,March,26,3,-2.018694036407629,-2.0726531382403333
1992,Qtr 1,March,27,2,-2.0126371707556334,-2.1137507810693625
1992,Qtr 1,March,30,4,-2.0251077334714096,-2.1122682133386177
1992,Qtr 1,March,31,4,-2.0152415766442497,-2.1513208008251707
1992,Qtr 2,April,1,4,-2.0192084297415014,-2.2417289620165297
1992,Qtr 2,April,2,4,-2.013543151807634,-2.27479125130093
1992,Qtr 2,April,3,3,-2.015320357605293,-2.248215994515152
1992,Qtr 2,April,6,5,-2.0263242041934055,-2.2570216608196962
1992,Qtr 2,April,7,4,-2.011754360574528,-2.336192799109769
1992,Qtr 2,April,8,3,-2.0035657748001774,-2.4259984959689573
1992,Qtr 2,April,9,5,-2.0138235193454657,-2.4910843406308145
1992,Qtr 2,April,10,5,-2.0202024601029036,-2.3223349434130376
1992,Qtr 2,April,13,4,-2.0321354586139124,-2.3923346173484044
1992,Qtr 2,April,14,7,-2.0144027911178446,-2.3614972815891595
1992,Qtr 2,April,15,6,-2.007845434654514,-2.2877468608177898
1992,Qtr 2,April,16,4,-2.015695725713795,-2.27653666661497
1992,Qtr 2,April,17,0,-0.29519114016318015,1.1011681828856699
1992,Qtr 2,April,20,2,-1.136742223039002,-0.7984928546523833
1992,Qtr 2,April,21,4,-2.0145487676044844,-2.4160522144835825
1992,Qtr 2,April,22,6,-2.0141594969734458,-2.398869773185439
1992,Qtr 2,April,23,5,-2.0128665623774955,-2.3246819217634136
1992,Qtr 2,April,24,4,-2.0234185769831523,-2.3089243677038804
1992,Qtr 2,April,27,4,-2.0244427294767187,-2.318167044638797
1992,Qtr 2,April,28,5,-2.0171856127123537,-2.306199955021478
1992,Qtr 2,April,29,5,-1.7239524111398148,-3.401748739697698
1992,Qtr 2,April,30,4,-2.0191134291708313,-2.317719643361349
1992,Qtr 2,May,1,2,-1.4364215608945752,-1.0167651619879667
1992,Qtr 2,May,4,6,-1.7335289320807852,-3.364558369117992
1992,Qtr 2,May,5,6,-1.7264386455868657,-3.3602194298728283
1992,Qtr 2,May,6,5,-2.019560626979108,-2.228483424094768
1992,Qtr 2,May,7,6,-2.021852226110639,-2.163984478934194
1992,Qtr 2,May,8,4,-2.024885293110816,-2.166775538570785
1992,Qtr 2,May,11,7,-2.027156038458542,-2.1302598323117765
1992,Qtr 2,May,12,3,-2.022686377462865,-2.136353215032184
1992,Qtr 2,May,13,6,-2.01935904040232,-2.10446704601436
1992,Qtr 2,May,14,3,-2.0169376843937754,-2.108287798968086
1992,Qtr 2,May,15,4,-2.0285486077993413,-2.1998922095512965
1992,Qtr 2,May,18,5,-1.7411753194761888,-1.6844506263935308
1992,Qtr 2,May,19,5,-2.0248250488464885,-2.122143486095104
1992,Qtr 2,May,20,6,-2.0230154038295765,-2.116530657957218
1992,Qtr 2,May,21,5,-2.0189442818132965,-2.1077873858044
1992,Qtr 2,May,22,5,-2.0309606954595276,-2.155094779831934
1992,Qtr 2,May,25,4,-1.4715995770876102,-0.7355403299424491
1992,Qtr 2,May,26,4,-2.031148379513778,-2.1378710896568056
1992,Qtr 2,May,27,4,-2.0280110435945735,-2.1859576221967405
1992,Qtr 2,May,28,3,-1.4342828895109516,-0.8865001687926806
1992,Qtr 2,May,29,7,-2.0179039097101037,-2.1144931885028626
1992,Qtr 2,June,1,5,-2.028242752303525,-2.152580290401676
1992,Qtr 2,June,2,7,-2.0221186911259337,-2.1388898185025895
1992,Qtr 2,June,3,4,-2.0194076992312,-2.137325270025667
1992,Qtr 2,June,4,5,-2.0206311212144645,-2.163164499580365
1992,Qtr 2,June,5,2,-1.7265985245960422,-2.004647054585195
1992,Qtr 2,June,8,2,-1.4412132969956948,-0.9176770708095914
1992,Qtr 2,June,9,3,-2.015781457936107,-2.195440133265454
1992,Qtr 2,June,10,2,-2.0241646790259766,-2.2143304880032604
1992,Qtr 2,June,11,4,-2.0239700437104573,-2.2288817953004534
1992,Qtr 2,June,12,5,-2.02625700866781,-2.2605825995466478
1992,Qtr 2,June,15,4,-1.735111502562925,-2.1071629537075927
1992,Qtr 2,June,16,4,-2.0227327192046554,-2.307289819878386
1992,Qtr 2,June,17,3,-2.0151743811186535,-2.3748712769162577
1992,Qtr 2,June,18,2,-1.7214754450411218,-1.7757454066798777
1992,Qtr 2,June,19,5,-2.020188557580367,-2.3744919521045653
1992,Qtr 2,June,22,4,-2.0259696898687096,-2.4425462892830225
1992,Qtr 2,June,23,6,-2.022313326441453,-2.4119063823654328
1992,Qtr 2,June,24,4,-2.02553871167006,-2.4354241541574964
1992,Qtr 2,June,25,5,-2.0182074481188303,-2.3904038025292214
1992,Qtr 2,June,26,5,-2.025575785063492,-2.4241928953549023
1992,Qtr 2,June,29,5,-2.0246721210985807,-2.4294929446528646
1992,Qtr 2,June,30,7,-2.0135802252010664,-2.3985145398937995
1992,Qtr 3,July,1,5,-1.7280304844173633,-1.8768997467472859
1992,Qtr 3,July,2,4,-2.0154918220499174,-2.30723744407042
1992,Qtr 3,July,3,3,-1.4724754360074475,-0.9352248306578588
1992,Qtr 3,July,6,4,-2.0303234965099106,-2.318535403980412
1992,Qtr 3,July,7,2,-2.01878208571703,-2.3584833008204433
1992,Qtr 3,July,8,5,-2.0231729657516637,-2.338190381618165
1992,Qtr 3,July,9,6,-2.0182143993800987,-2.309411431102694
1992,Qtr 3,July,10,6,-2.025545662931328,-2.308828793614357
1992,Qtr 3,July,13,6,-2.031159964949226,-2.253972087077238
1992,Qtr 3,July,14,5,-2.020621852866106,-2.2643576486341477
1992,Qtr 3,July,15,7,-2.0200333127453693,-2.253926626567546
1992,Qtr 3,July,16,6,-2.0192362347865753,-2.264316671410968
1992,Qtr 3,July,17,2,-2.0258074937724437,-2.327242034162993
1992,Qtr 3,July,20,4,-2.0332940021586703,-2.4302385422430604
1992,Qtr 3,July,21,6,-2.0245632180053734,-2.4138550293482433
1992,Qtr 3,July,22,2,-1.726575353725147,-2.2906801914953596
1992,Qtr 3,July,23,5,-2.020302094847753,-2.4286816208240127
1992,Qtr 3,July,24,3,-2.0228323539495046,-2.5080061754895544
1992,Qtr 3,July,27,3,-2.0322119224878663,-2.533351656387336
1992,Qtr 3,July,28,7,-2.0208303907041625,-2.506670082314248
1992,Qtr 3,July,29,6,-2.0102320343567155,-2.5239591382984754
1992,Qtr 3,July,30,5,-2.0216019807049714,-2.4770878341857823
1992,Qtr 3,July,31,6,-2.0207307559593137,-2.43193972359541
1992,Qtr 3,August,3,4,-1.7384064004042168,-1.9832608632016269
1992,Qtr 3,August,4,4,-2.0230154038295765,-2.4591218120365426
1992,Qtr 3,August,5,4,-2.023177599925843,-2.4295150990859806
1992,Qtr 3,August,6,4,-2.024157727764708,-2.4361033149700995
1992,Qtr 3,August,7,5,-2.0270957941942145,-2.4848046644334296
1992,Qtr 3,August,10,5,-2.0345475462740987,-2.5375041333706205
1992,Qtr 3,August,11,4,-2.025988226565426,-2.5652932221410403
1992,Qtr 3,August,12,2,-2.024058093019859,-2.577588547344692
1992,Qtr 3,August,13,3,-2.0282473864777044,-2.5835077078711755
1992,Qtr 3,August,14,6,-2.0277144564471152,-2.5771003119949647
1992,Qtr 3,August,17,6,-2.0304764242578184,-2.579963382305789
1992,Qtr 3,August,18,4,-2.0289123904723954,-2.6518450162097196
1992,Qtr 3,August,19,4,-2.0241368739809023,-2.6233724456888443
1992,Qtr 3,August,20,5,-2.024987244942755,-2.5726537824181888
1992,Qtr 3,August,21,5,-2.022002836771458,-2.464309631471055
1992,Qtr 3,August,24,3,-2.0287664139857555,-2.4460649848445515
1992,Qtr 3,August,25,3,-2.0250150499878288,-2.4892911750584648
1992,Qtr 3,August,26,6,-2.0278001886694277,-2.447453291590134
1992,Qtr 3,August,27,5,-2.0251540752132,-2.3266539026761928
1992,Qtr 3,August,28,7,-2.0321238731784645,-2.258912575376556
1992,Qtr 3,August,31,6,-1.7343908884780852,-2.0224710531733265
1992,Qtr 3,September,1,5,-2.022982964610323,-2.274058643933807
1992,Qtr 3,September,2,6,-2.018918793855312,-2.2823536426983697
1992,Qtr 3,September,3,6,-2.014659987784781,-2.187659934885097
1992,Qtr 3,September,4,6,-2.0304949609545346,-2.171826698497143
1992,Qtr 3,September,7,2,-1.1807645606527206,-0.3549525174985704
1992,Qtr 3,September,8,4,-2.0308124018857985,-2.203536396187334
1992,Qtr 3,September,9,6,-2.020225630973799,-2.1362675837160596
1992,Qtr 3,September,10,5,-2.0127136346295873,-2.13921827780382
1992,Qtr 3,September,11,5,-2.012384608262876,-2.2362392335562977
1992,Qtr 3,September,14,6,-1.7108655032582272,-1.5235211864430471
1992,Qtr 3,September,15,4,-1.721660812008283,-3.3695808517017904
1992,Qtr 3,September,16,5,-2.0151025514188787,-2.2274914835544832
1992,Qtr 3,September,17,6,-2.016671219378481,-2.2086521504614947
1992,Qtr 3,September,18,7,-2.0129522945998075,-2.192492629445358
1992,Qtr 3,September,21,4,-2.02304784304883,-2.206050933001651
1992,Qtr 3,September,22,5,-2.0126557074523497,-2.1872159746668163
1992,Qtr 3,September,23,5,-1.7192973831769767,-3.3694110445480194
1992,Qtr 3,September,24,5,-2.018135618419055,-2.1595469373475917
1992,Qtr 3,September,25,4,-2.014748037094183,-2.189403283832509
1992,Qtr 3,September,28,3,-2.0319477745596615,-2.2539311028629663
1992,Qtr 3,September,29,4,-2.021120026590352,-2.2841603410246143
1992,Qtr 3,September,30,3,-2.0154477973952165,-2.335205274164484
1992,Qtr 4,October,1,4,-2.0163978031019183,-2.337273730351652
1992,Qtr 4,October,2,3,-2.0192316006123967,-2.347004636421993
1992,Qtr 4,October,5,4,-1.710765868513378,-2.162957443247662
1992,Qtr 4,October,6,6,-2.014289253850458,-2.371434677287446
1992,Qtr 4,October,7,4,-2.022410644099213,-2.3823440607315836
1992,Qtr 4,October,8,6,-2.014381937334039,-2.353560774408322
1992,Qtr 4,October,9,4,-2.021194173377217,-2.3850428977852776
1992,Qtr 4,October,12,6,-1.7415228825396163,-1.847564958145946
1992,Qtr 4,October,13,6,-2.0218313723268335,-2.310078381032369
1992,Qtr 4,October,14,4,-2.0201422158385762,-2.3252491713065515
1992,Qtr 4,October,15,6,-2.020733073046403,-2.282580038735419
1992,Qtr 4,October,16,6,-2.0168982939132536,-2.29946520365956
1992,Qtr 4,October,19,6,-2.01447230373053,-2.329842039167986
1992,Qtr 4,October,20,5,-2.005368468555821,-2.3134662747318875
1992,Qtr 4,October,21,6,-2.008927514325318,-2.2848062054922127
1992,Qtr 4,October,22,6,-2.0051460281952274,-2.282712221504273
1992,Qtr 4,October,23,5,-2.0060844484664813,-2.277064856935078
1992,Qtr 4,October,26,5,-2.0181263500706974,-2.3036776563211103
1992,Qtr 4,October,27,4,-2.010535572765442,-2.2660178994815583
1992,Qtr 4,October,28,4,-2.006408840659014,-2.2873684235416905
1992,Qtr 4,October,29,3,-2.00685603846729,-2.3037618859790587
1992,Qtr 4,October,30,6,-2.0137632750811383,-2.3153471518582
1992,Qtr 4,November,2,7,-2.01801744697749,-2.2936848976217292
1992,Qtr 4,November,3,3,-1.7196565316758516,-3.3202115236197436
1992,Qtr 4,November,4,6,-2.0149310869742543,-2.2659558248115745
1992,Qtr 4,November,5,6,-2.0025115001744473,-2.263486675155984
1992,Qtr 4,November,6,4,-2.004103339004945,-2.2873040458067266
1992,Qtr 4,November,9,3,-2.0017213734769226,-2.341135386733714
1992,Qtr 4,November,10,6,-1.9961881695071577,-2.3382580916619986
1992,Qtr 4,November,11,5,-1.9971961023910973,-2.333267700514293
1992,Qtr 4,November,12,5,-1.9995247749160612,-2.319961381607212
1992,Qtr 4,November,13,3,-2.0082439736339106,-2.3378884663781427
1992,Qtr 4,November,16,2,-2.016091947606102,-2.3711960566072277
1992,Qtr 4,November,17,2,-2.005282736333509,-2.4182538088886494
1992,Qtr 4,November,18,4,-1.709496104788323,-1.6763609336541827
1992,Qtr 4,November,19,6,-1.9974787870160184,-2.3413218485517144
1992,Qtr 4,November,20,7,-2.0001295346464247,-2.314537182747343
1992,Qtr 4,November,23,3,-1.7154324819116638,-3.3582197672375633
1992,Qtr 4,November,24,6,-2.002191742156094,-2.30089344473516
1992,Qtr 4,November,25,6,-2.007734214474217,-2.283387988641766
1992,Qtr 4,November,26,4,-1.4699567623411434,-0.9109579867035856
1992,Qtr 4,November,27,7,-2.0371171958563723,-2.2496021808518663
1992,Qtr 4,November,30,6,-2.008318120420775,-2.2400331588102844
1992,Qtr 4,December,1,3,-2.0030397960308575,-2.316639003636846
1992,Qtr 4,December,2,4,-2.0004910002323895,-2.321928851823965
1992,Qtr 4,December,3,4,-2.0010169790017094,-2.383694559326439
1992,Qtr 4,December,4,6,-1.7005892220162226,-1.7078363920804893
1992,Qtr 4,December,7,5,-2.0051970041111966,-2.356925464789198
1992,Qtr 4,December,8,6,-1.9912782619644729,-2.3471722964232007
1992,Qtr 4,December,9,6,-1.9931666879424286,-2.3182801005606315
1992,Qtr 4,December,10,4,-2.0000461195112025,-2.3195373821731833
1992,Qtr 4,December,11,5,-2.0089622706316606,-2.32945374057024
1992,Qtr 4,December,14,4,-2.0126881466716027,-2.3433259209005857
1992,Qtr 4,December,15,5,-1.9964430490870044,-2.3180959345945813
1992,Qtr 4,December,16,5,-1.9964175611290198,-2.326158900727579
1992,Qtr 4,December,17,6,-1.9984519635936153,-2.3129380714283254
1992,Qtr 4,December,18,6,-1.9983917193292875,-2.2911247390587586
1992,Qtr 4,December,21,6,-2.009571664536203,-2.2883051171551783
1992,Qtr 4,December,22,5,-1.9983754997196612,-2.2756799845904823
1992,Qtr 4,December,23,6,-1.7058629122319617,-3.385062227610911
1992,Qtr 4,December,24,4,-1.4476246769723862,-0.9610419053355616
1992,Qtr 4,December,25,0,-0.29519114016318015,1.0985437064003991
1992,Qtr 4,December,28,5,-1.7377645672804207,-1.8165434098133804
1992,Qtr 4,December,29,5,-2.0106004512039486,-2.2981024924062607
1992,Qtr 4,December,30,6,-2.014646085262244,-2.332131486835311
1992,Qtr 4,December,31,4,-1.1276198511675768,-2.058544790378148
1993,Qtr 1,January,1,0,,
1993,Qtr 1,January,4,5,-2.0154060898276054,-2.3254776738812573
1993,Qtr 1,January,5,5,-2.0036723608062954,-2.3273341676372272
1993,Qtr 1,January,6,6,-1.991584117460289,-2.3296988232375413
1993,Qtr 1,January,7,2,-1.9840674869418986,-2.3468026839008593
1993,Qtr 1,January,8,3,-2.000602220412686,-2.3689700452080023
1993,Qtr 1,January,11,5,-2.010570329071785,-2.3602010891200553
1993,Qtr 1,January,12,5,-2.0007760019444,-2.345393306785078
1993,Qtr 1,January,13,4,-1.9991887972880813,-2.3545805117466636
1993,Qtr 1,January,14,7,-1.9894894707313664,-2.334007900205778
1993,Qtr 1,January,15,4,-1.6920461219171765,-3.3147240980025523
1993,Qtr 1,January,18,5,-2.0022056446786314,-2.3195529401239505
1993,Qtr 1,January,19,4,-1.9890932488390591,-2.302705492688298
1993,Qtr 1,January,20,4,-1.9930160772816101,-2.3377709131876148
1993,Qtr 1,January,21,6,-1.9914844827154399,-2.326961358410979
1993,Qtr 1,January,22,4,-1.6922708793648595,-2.152008119925022
1993,Qtr 1,January,25,4,-1.7005869049291333,-2.1566720907286117
1993,Qtr 1,January,26,3,-1.9875871422308735,-2.3239483730403965
1993,Qtr 1,January,27,3,-1.991143870913281,-2.3264608570263876
1993,Qtr 1,January,28,5,-1.9936833983633906,-2.27836212625407
1993,Qtr 1,January,29,4,-2.001990155579306,-2.2862710197368425
1993,Qtr 1,February,1,6,-2.008079460450555,-2.2715163921060957
1993,Qtr 1,February,2,5,-1.996674757795956,-2.2687165885016833
1993,Qtr 1,February,3,6,-1.986746039617379,-2.2510104272974596
1993,Qtr 1,February,4,5,-1.9877400699787817,-2.2412648788872773
1993,Qtr 1,February,5,5,-1.9841138286836886,-2.2247592752512433
1993,Qtr 1,February,8,5,-2.003412847052269,-2.22434868583863
1993,Qtr 1,February,9,4,-1.9898602046656888,-2.254199641415928
1993,Qtr 1,February,10,6,-1.9921680234068473,-2.238846885593711
1993,Qtr 1,February,11,4,-1.7042803417498222,-3.2795400547868208
1993,Qtr 1,February,12,4,-2.0052224920691812,-2.261272807281083
1993,Qtr 1,February,15,4,-1.4689789515893674,-0.8720563233241969
1993,Qtr 1,February,16,3,-1.9846791979335308,-2.2449957337402378
1993,Qtr 1,February,17,5,-1.9942163283939796,-2.234368116547273
1993,Qtr 1,February,18,4,-1.9847371251107686,-2.22402580054501
1993,Qtr 1,February,19,4,-2.0008988075601444,-2.2196381427200085
1993,Qtr 1,February,22,4,-1.9927496122663155,-2.235191665130264
1993,Qtr 1,February,23,4,-1.9941305961716673,-2.246775664845224
1993,Qtr 1,February,24,6,-1.9873971410895332,-2.2433046449703715
1993,Qtr 1,February,25,5,-1.9935883977927207,-2.226925425492924
1993,Qtr 1,February,26,7,-2.004411511587851,-2.1988357553381754
1993,Qtr 1,March,1,4,-2.0129963192545084,-2.2008498850921385
1993,Qtr 1,March,2,6,-2.0061099364244663,-2.2006888897086707
1993,Qtr 1,March,3,6,-1.996454634522452,-2.1875068162413105
1993,Qtr 1,March,4,4,-1.996660855273419,-2.1929477507732837
1993,Qtr 1,March,5,6,-1.9999580702018005,-2.1810728834059523
1993,Qtr 1,March,8,5,-2.003049064379215,-2.0769564918357544
1993,Qtr 1,March,9,7,-1.999965021463069,-2.052439972067673
1993,Qtr 1,March,10,5,-1.9973652497486318,-2.0508675196634942
1993,Qtr 1,March,11,5,-1.9938386431983885,-2.059703156662355
1993,Qtr 1,March,12,5,-1.9881895848741478,-2.076698086258245
1993,Qtr 1,March,15,6,-2.0127785130680937,-2.1002835272572957
1993,Qtr 1,March,16,3,-2.002001741014754,-2.099693059747517
1993,Qtr 1,March,17,4,-1.9983824509809298,-2.0861572092437806
1993,Qtr 1,March,18,6,-2.0023469869910917,-2.0076970517705384
1993,Qtr 1,March,19,5,-1.997154394823486,-2.0223417799013585
1993,Qtr 1,March,22,4,-2.004645537383892,-2.0046242459682877
1993,Qtr 1,March,23,5,-1.9997611177991916,-2.0291365263612398
1993,Qtr 1,March,24,5,-1.9956946299570908,-2.0238199039617717
1993,Qtr 1,March,25,6,-2.0022658889429588,-1.9831783242604417
1993,Qtr 1,March,26,5,-2.005027856753662,-1.9699197825773056
1993,Qtr 1,March,29,6,-2.0088255624933793,-1.9404870564539491
1993,Qtr 1,March,30,5,-2.02266320659197,-1.936433411186456
1993,Qtr 1,March,31,5,-1.9932779081227254,-1.9780904612195458
1993,Qtr 2,April,1,5,-1.9936926667117487,-1.9203350856274364
1993,Qtr 2,April,2,5,-1.9878906806396002,-1.8928290691104912
1993,Qtr 2,April,5,5,-1.7146145501690644,-1.718279618926687
1993,Qtr 2,April,6,3,-2.0031626016466015,-1.8945489771531527
1993,Qtr 2,April,7,5,-2.0034221154006273,-1.8641510570704074
1993,Qtr 2,April,8,5,-2.0038577277734566,-1.849530874880527
1993,Qtr 2,April,9,0,-0.29519114016318015,1.3576735420282626
1993,Qtr 2,April,12,3,-1.1218062796599806,-0.4271404147679505
1993,Qtr 2,April,13,4,-1.9938293748500304,-1.7390794709665158
1993,Qtr 2,April,14,5,-1.9971011018204272,-1.721785795203056
1993,Qtr 2,April,15,5,-1.9960815835010401,-1.7132667586183605
1993,Qtr 2,April,16,4,-1.9930160772816101,-1.7564273505416708
1993,Qtr 2,April,19,4,-1.9936880325375697,-1.777522646419474
1993,Qtr 2,April,20,3,-1.990219353164564,-1.815639637338911
1993,Qtr 2,April,21,6,-1.9918366799530463,-1.8085597723444418
1993,Qtr 2,April,22,5,-1.987383238566996,-1.8305039137890498
1993,Qtr 2,April,23,4,-1.9927357097437786,-1.8230068700016784
1993,Qtr 2,April,26,3,-1.9982063523621263,-1.8292743748213454
1993,Qtr 2,April,27,5,-1.996790612150432,-1.7639853456528378
1993,Qtr 2,April,28,7,-2.001239419362303,-1.7264687787768223
1993,Qtr 2,April,29,5,-1.7058188875772609,-3.1451257737662175
1993,Qtr 2,April,30,6,-1.9998190449764297,-1.6724809937772993
1993,Qtr 2,May,3,4,-1.7113474573728464,-3.1453765528407
1993,Qtr 2,May,4,6,-1.6957882175667451,-3.139076841953248
1993,Qtr 2,May,5,6,-1.690530746960633,-3.134899961403138
1993,Qtr 2,May,6,3,-1.990515940312022,-1.7016671875253022
1993,Qtr 2,May,7,5,-2.00044002431642,-1.6839808101086717
1993,Qtr 2,May,10,5,-2.006040423811781,-1.660235314860108
1993,Qtr 2,May,11,6,-2.00187661831192,-1.6591147271563145
1993,Qtr 2,May,12,6,-1.9940332785139077,-1.6734420222673747
1993,Qtr 2,May,13,3,-1.9856222523789637,-1.6749001720052334
1993,Qtr 2,May,14,5,-1.9979422044339215,-1.6915266481572113
1993,Qtr 2,May,17,6,-2.0058782277155145,-1.6680554809723604
1993,Qtr 2,May,18,6,-1.984461391747116,-1.6973114846436719
1993,Qtr 2,May,19,5,-1.9732629098434844,-1.6848009057587383
1993,Qtr 2,May,20,4,-1.3779892586711555,-0.4086546181115886
1993,Qtr 2,May,21,6,-1.981632228410817,-1.6527371400696393
1993,Qtr 2,May,24,5,-1.7235955797280291,-1.2255598562350862
1993,Qtr 2,May,25,7,-1.9928121736177327,-1.615936327593679
1993,Qtr 2,May,26,6,-1.980501489911133,-1.5847227296752604
1993,Qtr 2,May,27,4,-1.9862988418091025,-1.5746610346059833
1993,Qtr 2,May,28,5,-1.9980093999595177,-1.5832891521781591
1993,Qtr 2,May,31,1,-0.8769376369069135,0.9803631042576467
1993,Qtr 2,June,1,5,-2.0002569744363483,-1.6145592373316178
1993,Qtr 2,June,2,6,-1.9905924041859762,-1.607866676202579
1993,Qtr 2,June,3,6,-1.9933288840386947,-1.5815334951383688
1993,Qtr 2,June,4,5,-1.9905252086603802,-1.6000154761953949
1993,Qtr 2,June,7,4,-2.0002129497816474,-1.6054808147380724
1993,Qtr 2,June,8,3,-1.9930461994137738,-1.6277601208275274
1993,Qtr 2,June,9,6,-1.7033720436107316,-3.048052834927513
1993,Qtr 2,June,10,2,-1.705842058448156,-0.9678815410157038
1993,Qtr 2,June,11,4,-2.000826977860369,-1.6287744862340676
1993,Qtr 2,June,14,4,-1.7163709021829177,-1.5971973944576228
1993,Qtr 2,June,15,3,-2.0024721096939255,-1.6789093115462612
1993,Qtr 2,June,16,5,-1.9964569516095416,-1.6884639418175662
1993,Qtr 2,June,17,6,-1.9990961138045007,-1.694515101236125
1993,Qtr 2,June,18,4,-1.9929627842785511,-1.7095904538025346
1993,Qtr 2,June,21,5,-2.005178467414481,-1.7916990644745185
1993,Qtr 2,June,22,6,-1.9882521462255647,-1.7488745847662526
1993,Qtr 2,June,23,4,-1.9891673956259235,-1.7541790971542421
1993,Qtr 2,June,24,6,-1.6999914135471275,-1.6596787698037927
1993,Qtr 2,June,25,5,-1.9990567233239789,-1.7290177220769383
1993,Qtr 2,June,28,6,-2.0013714933264057,-1.6844346047939338
1993,Qtr 2,June,29,3,-1.993231566380935,-1.7288735374920554
1993,Qtr 2,June,30,6,-1.9860833527097776,-1.7235392436130743
1993,Qtr 3,July,1,6,-1.7188293315848944,-1.265971747650556
1993,Qtr 3,July,2,5,-2.00944654183337,-1.7069469242650894
1993,Qtr 3,July,5,1,-1.466036250985682,-0.3784109817434221
1993,Qtr 3,July,6,4,-2.0001364859076936,-1.6901418701368534
1993,Qtr 3,July,7,3,-1.9967743925408052,-1.704420244259357
1993,Qtr 3,July,8,4,-1.9910928949973115,-1.7029232913055463
1993,Qtr 3,July,9,6,-2.002828941105711,-1.6863254513263723
1993,Qtr 3,July,12,6,-2.008813977057932,-1.6828954426314262
1993,Qtr 3,July,13,7,-1.99320839551004,-1.6594752906551524
1993,Qtr 3,July,14,3,-1.984864564900692,-1.663539080882824
1993,Qtr 3,July,15,3,-1.9817017410235025,-1.663175063896213
1993,Qtr 3,July,16,3,-1.9903838663479196,-1.6537071556621306
1993,Qtr 3,July,19,2,-1.9996522147059843,-1.6914423307222366
1993,Qtr 3,July,20,5,-1.99229778028386,-1.7056320310725819
1993,Qtr 3,July,21,5,-1.995157065752323,-1.7044934467480783
1993,Qtr 3,July,22,4,-1.99502730887531,-1.711160480631194
1993,Qtr 3,July,23,4,-2.002001741014754,-1.7521915655037277
1993,Qtr 3,July,26,7,-2.0051715161532124,-1.7167933373558135
1993,Qtr 3,July,27,5,-1.9927171730470625,-1.7047641721807525
1993,Qtr 3,July,28,6,-1.9926893680019884,-1.7066529128413532
1993,Qtr 3,July,29,5,-1.9905692333150808,-1.6335605758542064
1993,Qtr 3,July,30,6,-1.992485464338111,-1.6324019702669688
1993,Qtr 3,August,2,5,-1.7191629921257847,-1.2215794415316465
1993,Qtr 3,August,3,6,-1.9997564836250128,-1.600683501310412
1993,Qtr 3,August,4,5,-1.9975112262352717,-1.5885022958950283
