Year,Quarter,Month,Day,Sum of Close_Pct_Change,Sum of Low,Sum of Volume,Sum of Quarter
1986,Qtr 4,December,16,0.01685160819846998,-0.73775041679967,-1.143227749802558,16
1986,Qtr 4,December,17,-0.018639244629075402,-0.7490130659411609,-1.1470764314582444,16
1986,Qtr 4,December,18,-0.012620932546451358,-0.7637787387912667,-1.14446275722127,16
1986,Qtr 4,December,19,0.03115077846209502,-0.738841623533136,-1.1459966688745298,16
1986,Qtr 4,December,22,-0.013777251088588405,-0.7499074732310045,-1.148408756534716,16
1986,Qtr 4,December,23,-0.018080975819929068,-0.7535804648569377,-1.1427411615137597,16
1986,Qtr 4,December,24,0.010907483976240862,-0.742540295304646,-1.1596813852252126,16
1986,Qtr 4,December,25,-0.0068026695790868175,1.247004442638764,-0.29519114016318015,8
1986,Qtr 4,December,26,0.004321734775440955,-0.24138466572500483,-0.8753689689473111,16
1986,Qtr 4,December,29,-0.01481353017184528,-2.0050933800636583,-0.8598676563184476,16
1986,Qtr 4,December,30,-0.0057413529312627665,-2.0059130720134477,-0.85377371727302,16
1986,Qtr 4,December,31,-0.8076133470008935,-2.5682257898252536,-1.1453641040990918,20
1987,Qtr 1,January,1,0,,,3
1987,Qtr 1,January,2,0.019688677575370406,-2.5678137251810185,-1.164602878203345,5
1987,Qtr 1,January,5,0.06120386382516485,-1.3085326266891921,-1.446816013578145,5
1987,Qtr 1,January,6,0.04307419766249798,-1.2863259290778075,-1.4387154771131963,5
1987,Qtr 1,January,7,0.04272048061793676,-1.2907773991423446,-1.434315328730205,5
1987,Qtr 1,January,8,0.023956004001539744,-1.29104419817879,-1.4328208075574669,5
1987,Qtr 1,January,9,0.009411864824295901,-1.2883071098944514,-1.4349756985507172,5
1987,Qtr 1,January,12,0.04293298624745956,-1.2935804465777299,-1.4336132513420814,5
1987,Qtr 1,January,13,-0.011534078314173857,-1.3065972810996778,-1.4354530184911574,5
1987,Qtr 1,January,14,0.03099237429749957,-1.2774678376290796,-1.4267847956892772,5
1987,Qtr 1,January,15,0.014217063534503027,-2.524152832979632,-1.1286648574449487,5
1987,Qtr 1,January,16,0.0034339528671476494,-1.237823754303255,-1.4327512949447814,5
1987,Qtr 1,January,19,-0.012483759489874124,-1.2419760178167127,-1.4382149863018605,5
1987,Qtr 1,January,20,-0.011881905903678214,-1.2405700776437725,-1.4259483272499618,5
1987,Qtr 1,January,21,0.032800518128050404,-1.2092292367345334,-1.4332934933237282,5
1987,Qtr 1,January,22,0.044230383332502066,-1.2093866934652178,-1.430617257735337,5
1987,Qtr 1,January,23,-0.024107298735617455,-1.2017715501205202,-1.4070177257286145,5
1987,Qtr 1,January,26,-0.016442695019384224,-1.1950507231613101,-1.4440818508125157,5
1987,Qtr 1,January,27,0.05719357489397958,-1.171209037892217,-1.4387386479840916,5
1987,Qtr 1,January,28,0.02981053207900075,-1.1503256626885987,-1.4320237295986733,5
1987,Qtr 1,January,29,-0.00038403426498845317,-0.5717639207639973,-1.13871638123927,5
1987,Qtr 1,January,30,0.008157660347824058,-0.5595064787862072,-1.138357232740395,5
1987,Qtr 1,February,2,0.0441613874855713,-1.1140119299119038,-1.4355155798425743,5
1987,Qtr 1,February,3,0.013289918472992324,-1.1203495283394138,-1.4297622525993054,5
1987,Qtr 1,February,4,0.04869138966810849,-1.110064242966591,-1.4260827183011537,5
1987,Qtr 1,February,5,0.03687823246508015,-1.1172549909490166,-1.4205773193764633,5
1987,Qtr 1,February,6,-0.00255632187546162,-1.1255513556804961,-1.4277510210056055,5
1987,Qtr 1,February,9,0.0021782140497035307,-1.1228085843104347,-1.4370610769312817,5
1987,Qtr 1,February,10,-0.029299616758565183,-1.1174603620927062,-1.4353765546172035,5
1987,Qtr 1,February,11,0.04242362467597749,-2.4739700529769864,-1.1396849236426876,5
1987,Qtr 1,February,12,0.010089066287831905,-1.0990718065769718,-1.429773838034753,5
1987,Qtr 1,February,13,0.00900235751382683,-1.1252477194963877,-1.4340141074085677,5
1987,Qtr 1,February,16,0.006538920239682833,0.33442733899427585,-0.8811408328872959,3
1987,Qtr 1,February,17,0.055153640369373536,-1.1106359487262842,-1.4280105347596312,5
1987,Qtr 1,February,18,0.013675413286004523,-1.079536407288189,-1.4229778216012021,5
1987,Qtr 1,February,19,0.009963989733850265,-1.0442311065748469,-1.4315927514000233,5
1987,Qtr 1,February,20,0.006294766086821557,-1.0565343758507633,-1.4336711785193195,5
1987,Qtr 1,February,23,-0.01919474677066546,-1.0754479093835643,-1.4379207162414922,5
1987,Qtr 1,February,24,0.0028332478415927786,-1.063852521932928,-1.4392553584050536,5
1987,Qtr 1,February,25,0.02308655326924558,-1.0470799202215246,-1.4325960501097839,5
1987,Qtr 1,February,26,0.0049075594393865885,-1.0226954098640424,-1.43295056443448,5
1987,Qtr 1,February,27,0.02511773504820969,-1.0177817115853458,-1.4349316738960163,5
1987,Qtr 1,March,2,0.0287988193158627,-0.9575413511244121,-1.4391765774440102,5
1987,Qtr 1,March,3,0.026675918310380853,-0.9476244615736132,-1.4372812002047857,5
1987,Qtr 1,March,4,0.02473383849487354,-0.939108105061708,-1.4319426315505404,5
1987,Qtr 1,March,5,-0.006538240730166733,-0.9248538803325301,-1.4267129659895021,5
1987,Qtr 1,March,6,0.0031367051088631026,-0.9309468540209506,-1.434396426778338,5
1987,Qtr 1,March,9,-0.009942228833800248,-0.9251541568524502,-1.443252333634469,5
1987,Qtr 1,March,10,-0.014547409151372093,-0.9282798982240095,-1.4368780270512098,5
1987,Qtr 1,March,11,0.020814680603219338,-0.9122320462330482,-1.431622873532187,5
1987,Qtr 1,March,12,0.023275562204511435,-0.8946912761334864,-1.4319611682472566,5
1987,Qtr 1,March,13,-0.009660948799547042,-0.8887311157195324,-1.4311988465948056,5
1987,Qtr 1,March,16,-0.03506514356408663,-0.9067478217177658,-1.439836947264522,5
1987,Qtr 1,March,17,0.02754916948129582,-0.8968822280210031,-1.4334649577683525,5
1987,Qtr 1,March,18,0.05931189237995671,-0.8556100755960343,-1.4282700485136572,5
1987,Qtr 1,March,19,0.012545766789123447,-0.8582322393324184,-1.431833728457333,5
1987,Qtr 1,March,20,0.04691523703839451,-0.843999154779788,-1.4270999195334515,5
1987,Qtr 1,March,23,0.015946619844911414,-0.8457614205970894,-1.4348343562382566,5
1987,Qtr 1,March,24,-0.001731610336526579,-0.8600346319406482,-1.4291644441302103,5
1987,Qtr 1,March,25,-0.003779913718959804,-0.85676926471669,-1.4314097015199516,5
1987,Qtr 1,March,26,-0.012528693300886573,-0.8532985087042168,-1.4318615335024074,5
1987,Qtr 1,March,27,0.006157538077371183,-0.8033021230583776,-1.4308211613992146,5
1987,Qtr 1,March,30,-0.08882981013732338,-0.864375550247119,-1.4343269141656525,5
1987,Qtr 1,March,31,-0.009189716450022534,-0.8770664451900159,-1.4365837569908415,5
1987,Qtr 2,April,1,0.01279781382766454,-0.826488399199107,-1.4369591250993428,10
1987,Qtr 2,April,2,0.04427792548299725,-0.7834862732217219,-1.4334278843749202,10
1987,Qtr 2,April,3,0.040591238006908226,-0.7733797004525844,-1.4277324843088892,10
1987,Qtr 2,April,6,0.02162961064247182,-0.19508837207350727,-1.1371871037601893,10
1987,Qtr 2,April,7,-0.023036020787165157,-0.7265158563601886,-1.42777650896359,10
1987,Qtr 2,April,8,0.03195221158001926,-0.7053945426897283,-1.4314351894779362,10
1987,Qtr 2,April,9,-0.00777806189951602,-0.7049569100227346,-1.4278877291438867,10
1987,Qtr 2,April,10,0.0023600399645217207,-0.6749405436837217,-1.4316437273159928,10
1987,Qtr 2,April,13,-0.07241578843572616,-0.7184842487791012,-1.435028991553776,10
1987,Qtr 2,April,14,-0.05426565287608831,-0.6693075586566875,-1.425746740673174,10
1987,Qtr 2,April,15,0.032461119147623174,-0.6653464721412587,-1.4323249509203104,10
1987,Qtr 2,April,16,0.04757987269915409,-0.6194665378245807,-1.4360577782215211,10
1987,Qtr 2,April,17,0.0029293891935124883,1.8237099240508365,-0.29519114016318015,6
1987,Qtr 2,April,20,-0.0038002688003816454,-0.06818173813707057,-1.1491641269258985,10
1987,Qtr 2,April,21,0.020692076423299066,-0.6125382023525505,-1.4383632798755899,10
1987,Qtr 2,April,22,-0.014373939246155931,-0.591889334255521,-1.4375592506555277,10
1987,Qtr 2,April,23,-0.011645589546995239,-0.6038230071911954,-1.4347787461481083,10
1987,Qtr 2,April,24,-0.04319805160859358,-0.6138157806608959,-1.4361736325759968,10
1987,Qtr 2,April,27,-0.09293801050384598,-0.7351428526309375,-1.4365443665103195,10
1987,Qtr 2,April,28,0.0008601080813320783,-0.7546471599496996,-1.4389402345608793,10
1987,Qtr 2,April,29,0.007276493737902623,-2.4603880046511564,-1.142173475176828,10
1987,Qtr 2,April,30,0.0680000116387649,-0.6987722011079084,-1.4354321647073518,10
1987,Qtr 2,May,1,0.02490993631007521,-0.6508597366276917,-1.426824186169799,10
1987,Qtr 2,May,4,0.01355482676471298,-2.4435025886236335,-1.1469883821488427,10
1987,Qtr 2,May,5,0.04165236159492314,-2.435496514110682,-1.1392122378764262,10
1987,Qtr 2,May,6,0.043377314513342924,-0.6017032742879813,-1.4285666356611153,10
1987,Qtr 2,May,7,0.014851074892947125,-0.569050253455167,-1.4324848299294872,10
1987,Qtr 2,May,8,0.026770479829043237,-0.520803956909953,-1.4364215608945754,10
1987,Qtr 2,May,11,0.01015223171214763,-0.5133518058575179,-1.4376426657907502,10
1987,Qtr 2,May,12,-0.0006440000373002519,-0.520641030283245,-1.4360902174407744,10
1987,Qtr 2,May,13,-0.007237112879666996,-0.541097873872223,-1.4368826612253889,10
1987,Qtr 2,May,14,0.022122281618535133,-0.505810461215337,-1.4365559519457671,10
1987,Qtr 2,May,15,-0.025586269962919683,-0.5016025155451473,-1.434333865426921,10
1987,Qtr 2,May,18,-0.03409844986236976,-0.12714228464555,-1.1507814537143808,10
1987,Qtr 2,May,19,-0.05447201807484059,-0.5849942405186902,-1.435244480653101,10
1987,Qtr 2,May,20,-0.04680100043473556,-0.6642844103047802,-1.4352444806531008,10
1987,Qtr 2,May,21,0.013702234939761748,-0.6298647160218308,-1.4379253504156713,10
1987,Qtr 2,May,22,0.024920566689685675,-0.5829751171842146,-1.4439683135451296,10
1987,Qtr 2,May,25,0.017637276492575404,1.3696370362531367,-0.5903822803263603,6
1987,Qtr 2,May,26,0.04512650168849475,-0.5292635897736943,-1.4438756300615487,10
1987,Qtr 2,May,27,0.005140002042173908,-0.5307900843108062,-1.442304645014857,10
1987,Qtr 2,May,28,0.010082477113404598,-0.5399742927919289,-1.4397697517389263,10
1987,Qtr 2,May,29,0.017293032466554337,-0.5019865212309187,-1.4403860969047373,10
1987,Qtr 2,June,1,-0.0016515622477054626,0.04054597711981622,-1.1457232525979668,10
1987,Qtr 2,June,2,-0.012360756700052433,-0.4920205294799753,-1.437385469123814,10
1987,Qtr 2,June,3,0.0432975991373159,-0.4676305251044295,-1.4382335229985768,10
1987,Qtr 2,June,4,0.04892327142676467,-0.4211264342196595,-1.435263017349817,10
1987,Qtr 2,June,5,0.007134726842043193,-0.4259942566211206,-1.4296000565030393,10
1987,Qtr 2,June,8,0.025290288678507133,-0.39574906011905675,-1.4445823416238515,10
1987,Qtr 2,June,9,0.01148553767525795,-0.4070026066522394,-1.4384466950108123,10
1987,Qtr 2,June,10,0.011868188578182726,-0.36900256646511204,-1.4296672520286355,10
1987,Qtr 2,June,11,0.01286853841615998,-0.3515824084662718,-1.4351610655178784,10
1987,Qtr 2,June,12,0.027889485687728532,-0.34316758910490075,-1.4322183649141926,10
1987,Qtr 2,June,15,-0.0028130780091314422,0.14148445591074232,-1.1397613875166417,10
1987,Qtr 2,June,16,0.01604804694857309,-0.35747889864279286,-1.4313286034718187,10
1987,Qtr 2,June,17,0.018412176378378664,-0.33512015757695773,-1.430373963590938,10
1987,Qtr 2,June,18,-0.01688672516822598,-0.35785062598662637,-1.4346582576194533,10
1987,Qtr 2,June,19,0.0017402833712661936,-0.40373067867998497,-1.4353116761786968,10
1987,Qtr 2,June,22,-0.03781347089542508,-0.4799563091781701,-1.4407081720101802,10
1987,Qtr 2,June,23,-0.010774624759884666,-0.4679131026355531,-1.434764843625571,10
1987,Qtr 2,June,24,0.020038314423432735,-0.4499589218595633,-1.438970356693043,10
1987,Qtr 2,June,25,0.0022286818485834914,-0.4373105489368707,-1.436806197351435,10
1987,Qtr 2,June,26,0.0009856364081031188,-0.4343868075421727,-1.4373738836883663,10
1987,Qtr 2,June,29,-0.014263532585778727,-0.49069834918381827,-1.4424784265465704,10
1987,Qtr 2,June,30,-0.018798747644676372,-0.5270946983855738,-1.4365837569908413,10
1987,Qtr 3,July,1,-0.005013602375501525,-0.08804441890508108,-1.131225238678864,15
1987,Qtr 3,July,2,0.05474894509977557,-0.46779573852290657,-1.4271369929268836,15
1987,Qtr 3,July,3,0.0027918987765059855,0.9652701616891293,-0.8817988856207186,9
1987,Qtr 3,July,6,-0.021970657626452228,-0.5462774150164841,-1.4382196204760398,15
1987,Qtr 3,July,7,0.021727268969868763,-0.5471037845277849,-1.422273427125989,15
1987,Qtr 3,July,8,0.00739221475770635,-0.5758894067284148,-1.4211079323199625,15
1987,Qtr 3,July,9,0.0033114452380775816,-0.5440817469350321,-1.4320376321212103,15
1987,Qtr 3,July,10,0.01024081626554374,-0.5092243089790315,-1.4393897494562455,15
1987,Qtr 3,July,13,0.0024289007000976026,-0.5053715058564587,-1.4408865877160728,15
1987,Qtr 3,July,14,0.03130257848796414,-0.5192339477753432,-1.4330293453955234,15
1987,Qtr 3,July,15,0.009206101251774013,-0.5102461879631717,-1.433054833353508,15
1987,Qtr 3,July,16,0.030977891336904095,-0.4981639761928296,-1.4304805495970556,15
1987,Qtr 3,July,17,0.014314348657749165,-0.49486955854987574,-1.4327142215513493,15
1987,Qtr 3,July,20,-0.03097804677834015,-0.5658306455185815,-1.4398717035708648,15
1987,Qtr 3,July,21,-0.03951179922721737,-0.6020629769063275,-1.433193858578879,15
1987,Qtr 3,July,22,-0.01274780431672684,-0.642623661809375,-1.4336410563871556,15
1987,Qtr 3,July,23,0.00574473542212095,-0.6074301210779673,-1.4345215494811718,15
1987,Qtr 3,July,24,0.04244976232843911,-0.5066413044717314,-1.4363566824560687,15
1987,Qtr 3,July,27,0.009192933442972118,-0.48852959102530097,-1.445636616249581,15
1987,Qtr 3,July,28,0.018327870094421272,-0.45711733100816465,-1.4406873182263746,15
1987,Qtr 3,July,29,0.041441745695076415,-0.44115782654871605,-1.4365883911650204,15
1987,Qtr 3,July,30,0.030839201097417224,-0.42226110898168456,-1.432466293232771,15
1987,Qtr 3,July,31,0.02311564811380562,-0.41563646687193273,-1.4338565454864807,15
1987,Qtr 3,August,3,0.002582183433852525,-0.013180165120282972,-1.1498314480076792,15
1987,Qtr 3,August,4,-0.006135760872423068,-0.44436287772730115,-1.4353510666592186,15
1987,Qtr 3,August,5,0.012079469756564931,-0.43270267558242487,-1.4338820334444655,15
1987,Qtr 3,August,6,0.029697335842406303,-0.3929761474777266,-1.4334394698103679,15
1987,Qtr 3,August,7,0.02543816742063343,-0.3703719178580658,-1.4288956620278266,15
1987,Qtr 3,August,10,0.042633000686829625,-0.32930525618190354,-1.438166327472981,15
1987,Qtr 3,August,11,0.03781592575981274,-0.30327228276851664,-1.423740143253653,15
1987,Qtr 3,August,12,0.011502112739782633,-0.26887493867280066,-1.4283696832585062,15
1987,Qtr 3,August,13,0.0024912431751999975,-0.2695193568614575,-1.4311988465948056,15
1987,Qtr 3,August,14,-0.012405546569551062,-0.282594431258159,-1.4355619215843647,15
1987,Qtr 3,August,17,-0.007016139185781811,-0.29651921748398374,-1.4416929340232247,15
1987,Qtr 3,August,18,-0.037767891714378776,-0.3090661390233961,-1.4356337512841395,15
1987,Qtr 3,August,19,-0.019824508735393098,-0.3303761552842455,-1.4388568194256566,15
1987,Qtr 3,August,20,0.026814103240274667,-0.31021633665347637,-1.4331591022725363,15
1987,Qtr 3,August,21,0.02401041332438303,-0.28581739562032493,-1.431326286384729,15
1987,Qtr 3,August,24,-0.023072417307965276,-0.27374072220346385,-1.4367876606547187,15
1987,Qtr 3,August,25,0.027663568584515685,-0.2773980360665733,-1.4359789972604775,15
1987,Qtr 3,August,26,0.020456199603046565,-0.24552125490132226,-1.4348158195415404,15
1987,Qtr 3,August,27,0.008654596740049536,-0.23302702527903657,-1.4372371755500848,15
1987,Qtr 3,August,28,-0.01452911277346225,-0.23341995712485786,-1.4342388648562507,15
1987,Qtr 3,August,31,0.018474150734801853,0.22048763092872908,-1.1447199538882065,15
1987,Qtr 3,September,1,-0.013512657114132187,-0.2153910815572201,-1.429271030136328,15
1987,Qtr 3,September,2,-0.02393662950911335,-0.2380334644275377,-1.4350405769892234,15
1987,Qtr 3,September,3,-0.015749375000552845,-0.27205766367451595,-1.436460951375097,15
1987,Qtr 3,September,4,-0.012060846859192287,-0.2639903455343956,-1.440029265492952,15
1987,Qtr 3,September,7,-0.030985973105900455,1.5003003513363389,-0.5903822803263603,9
1987,Qtr 3,September,8,-0.047204565818129374,-0.3420351476417877,-1.4362107059694293,15
1987,Qtr 3,September,9,-0.017520032066837166,-0.372921413724255,-1.4391302357022195,15
1987,Qtr 3,September,10,0.030450097755063688,-0.38059687411941046,-1.432586781761426,15
1987,Qtr 3,September,11,0.0413646002422936,-0.36642635834270837,-1.433256419930296,15
1987,Qtr 3,September,14,0.003284704683492734,-0.35143385723555615,-1.4401497540216068,15
1987,Qtr 3,September,15,-0.02775105756637264,-2.294228487249878,-1.1442032434672442,15
1987,Qtr 3,September,16,-0.013388106042089842,-0.35848052494045796,-1.4382891330887253,15
1987,Qtr 3,September,17,-0.02744564082205614,-0.38126690957999265,-1.4342041085499082,15
1987,Qtr 3,September,18,0.024363184953203998,-0.3724155184747028,-1.4346281354872896,15
1987,Qtr 3,September,21,-0.022376106998606593,-0.3679406657772657,-1.434572525397141,15
1987,Qtr 3,September,22,0.03560115109410866,-0.3676770191341431,-1.4332239807110427,15
1987,Qtr 3,September,23,0.03996047905197786,-2.2812494687167253,-1.1351828234277577,15
1987,Qtr 3,September,24,0.00456463365864701,-0.343192018031306,-1.4416512264556132,15
1987,Qtr 3,September,25,0.02779923576183818,-0.31865243556318346,-1.439769751738926,15
1987,Qtr 3,September,28,0.049120029039716795,-0.2273795268243337,-1.4380944977732057,15
1987,Qtr 3,September,29,-0.009196038719505806,-0.21535532710947414,-1.433265688278654,15
1987,Qtr 3,September,30,0.026165592465944076,-0.2055746390864156,-1.4312776275558492,15
1987,Qtr 4,October,1,0.013904656105318325,-0.23485283245953564,-1.4313077496880129,20
1987,Qtr 4,October,2,0.001840331684601404,-0.22305214165261,-1.4310829922403299,20
1987,Qtr 4,October,5,0.02818208572157732,-0.1992996431610201,-1.4345933791809469,20
1987,Qtr 4,October,6,-0.05491368984257683,-0.20369067768674287,-1.4319333632021822,20
1987,Qtr 4,October,7,-0.017432500332528966,-0.22244680474310985,-1.4339144726637187,20
1987,Qtr 4,October,8,-0.018310700722674822,0.21937748861686546,-1.1372010062827265,20
1987,Qtr 4,October,9,-0.03142086512451092,-0.19574954752399837,-1.4359627776508508,20
1987,Qtr 4,October,12,-0.016204618386164715,0.22105156358424072,-1.1534692747382196,20
1987,Qtr 4,October,13,0.0022188279048191983,-0.19631334672655532,-1.4390699914378922,20
1987,Qtr 4,October,14,-0.04256650881241841,-0.17768925188191886,-1.4362292426661454,20
1987,Qtr 4,October,15,-0.06010669098761856,-0.2138945406755075,-1.4325358058454567,20
1987,Qtr 4,October,16,-0.12297466752354669,-0.2497370144374751,-1.4226534294086697,20
1987,Qtr 4,October,19,-0.5512113508134825,-0.4481508544296418,-1.4094993260014863,20
1987,Qtr 4,October,20,-0.27366170721610483,-0.4388415188565179,-1.0970458870214104,20
1987,Qtr 4,October,21,0.3468684227100085,-0.1635498088292462,-1.0985172373232532,20
1987,Qtr 4,October,22,-0.1069144469368698,-0.12817540450053788,-1.1092662043315187,20
1987,Qtr 4,October,23,-0.08264540935236986,-0.26758835711018736,-1.1309634078377486,20
1987,Qtr 4,October,26,-0.623535036906086,-1.0160484382271382,-1.422667331931207,20
1987,Qtr 4,October,27,0.11944816415150661,-0.9298333134049629,-1.419390970786631,20
1987,Qtr 4,October,28,-0.05162035156139866,-0.9651734081514781,-1.4211009810586939,20
1987,Qtr 4,October,29,0.0160589632605892,-1.031856183671196,-1.4210106146622028,20
1987,Qtr 4,October,30,0.1702776126860257,-0.9278590890050845,-1.4198451198561761,20
1987,Qtr 4,November,2,0.07479634047597139,-0.8511073896375585,-1.4386482815876003,20
1987,Qtr 4,November,3,-0.0758987030202285,-2.6217320794333636,-1.1428523816940563,20
1987,Qtr 4,November,4,-0.08166871627465866,-0.9137298004757309,-1.4430229420126068,20
1987,Qtr 4,November,5,-0.0389242568093513,-0.9712685734836194,-1.4369637592735218,20
1987,Qtr 4,November,6,0.07427834548316992,-0.9464810397800238,-1.438175595821339,20
1987,Qtr 4,November,9,-0.07050986977155183,-0.986133915589591,-1.4435605062173746,20
1987,Qtr 4,November,10,-0.12980749263325975,-1.0882425263084738,-1.4360577782215211,20
1987,Qtr 4,November,11,0.014469817429151433,-1.1580726202532543,-1.4436763605718506,20
1987,Qtr 4,November,12,0.12856564139244475,-1.0765378796391052,-1.4349525276798218,20
1987,Qtr 4,November,13,0.0672423457706468,-0.9666575031770817,-1.442642939729926,20
1987,Qtr 4,November,16,0.050561195639272416,-0.9417202451968778,-1.4447306351975802,20
1987,Qtr 4,November,17,-0.06720037920395239,-0.9766715797587786,-1.4414820790980785,20
1987,Qtr 4,November,18,0.033582054279502116,-0.9356986241690675,-1.4413453709597972,20
1987,Qtr 4,November,19,-0.06134588737991131,-0.9489913632393477,-1.4407012207489116,20
1987,Qtr 4,November,20,-0.011104808873934613,-0.9537778300390671,-1.4412364678665899,20
1987,Qtr 4,November,23,-0.020663053652803076,-2.6407047325136612,-1.153492445609115,20
1987,Qtr 4,November,24,0.054268956562057435,-0.9289054286316455,-1.4400524363638472,20
1987,Qtr 4,November,25,0.046304973622100065,-0.880909303219682,-1.442920990180668,20
1987,Qtr 4,November,26,0.000493950684726685,1.1442087688295943,-0.5903822803263603,12
1987,Qtr 4,November,27,0.008416935586513241,-0.8708763520347454,-1.4533826383898338,20
1987,Qtr 4,November,30,-0.1614526117494618,-0.9579702953898014,-1.4339075214024501,20
1987,Qtr 4,December,1,0.005260721033873317,-0.9437124646389288,-1.4453539316246602,20
1987,Qtr 4,December,2,0.013300396588075691,-0.9307457776055453,-1.4431689184992462,20
1987,Qtr 4,December,3,-0.10251584813590175,-0.9586804856720166,-1.4407290257939858,20
1987,Qtr 4,December,4,-0.08142522918864914,-0.9971908798891905,-1.4379948630283566,20
1987,Qtr 4,December,7,-0.0003701856571369788,-1.0023950388041634,-1.4439242888904287,20
1987,Qtr 4,December,8,0.12267922619779226,-0.9439046372295072,-1.4387038916777486,20
1987,Qtr 4,December,9,0.030718799359929272,-0.9391149079238182,-1.451116527216287,20
1987,Qtr 4,December,10,0.01302593280249631,-0.9013001932414177,-1.434836673325346,20
1987,Qtr 4,December,11,-0.00258144536132332,-0.9242071075647029,-1.4440795337254262,20
1987,Qtr 4,December,14,0.09238409167152017,-0.9184380692041306,-1.4350498453375815,20
1987,Qtr 4,December,15,0.020997049567947235,-0.9196831210627808,-1.432969101131196,20
1987,Qtr 4,December,16,0.07171551282531274,-0.9160916784616175,-1.4349687472894486,20
1987,Qtr 4,December,17,-0.0245821393419271,-0.9093263339417369,-1.431101528937046,20
1987,Qtr 4,December,18,0.07506321197312582,-0.9117574642955731,-1.434931673896016,20
1987,Qtr 4,December,21,0.06239352100234541,-0.8807819362775788,-1.4375314456104533,20
1987,Qtr 4,December,22,-0.01827455332069472,-0.9027140743677377,-1.4345887450067678,20
1987,Qtr 4,December,23,0.05919188383965801,-0.9009975889445951,-1.4330687358760452,20
1987,Qtr 4,December,24,0.02027104124977208,-0.9051374574145754,-1.4549211842172727,20
1987,Qtr 4,December,25,-0.018738534039725918,1.620748621339265,-0.29519114016318015,12
1987,Qtr 4,December,28,-0.12552921579093412,-1.0332622473579176,-1.447566749795148,20
1987,Qtr 4,December,29,-0.0019004838910826605,-2.5962676762494405,-1.150517305786176,20
1987,Qtr 4,December,30,-0.9085472250154487,-3.327606669562096,-1.437413274168888,24
1987,Qtr 4,December,31,0.002524054299155365,-2.5896787958463823,-1.1392817504891117,24
1988,Qtr 1,January,1,0,,,4
1988,Qtr 1,January,4,0.004925457077694317,-1.8116639026406616,-1.741634102719913,6
1988,Qtr 1,January,5,0.14334891602424849,-1.7421912715381023,-1.7291519545686893,6
1988,Qtr 1,January,6,0.10821619237431901,-1.5965554881439574,-1.733976129889062,6
1988,Qtr 1,January,7,0.02252495648504127,-1.5932833008597675,-1.7340363741533893,6
1988,Qtr 1,January,8,-0.10992480124043402,-1.602444133073529,-1.7314551391356683,6
1988,Qtr 1,January,11,-0.06306790753550362,-1.6470342531768456,-1.7364113884201435,6
1988,Qtr 1,January,12,-0.010841285305577819,-1.6410505296613929,-1.7387678659901813,6
1988,Qtr 1,January,13,-0.056741961656541995,-1.6832485258670349,-1.7403064118176201,6
1988,Qtr 1,January,14,0.03644518385363393,-1.6476282963926963,-1.7433533813403341,6
1988,Qtr 1,January,15,0.03581306456875477,-3.3129670482211564,-1.438835965641851,6
1988,Qtr 1,January,18,0.10465673710915158,-1.5899711402276286,-1.7434947236527945,6
1988,Qtr 1,January,19,-0.04104194955902429,-1.596527596587988,-1.742347765543484,6
1988,Qtr 1,January,20,-0.08323726346433014,-1.616755402184668,-1.7356791888998564,6
1988,Qtr 1,January,21,-0.04786422532339385,-1.642065766820378,-1.7372687106432645,6
1988,Qtr 1,January,22,0.050526287684879656,-1.6193675663302023,-1.7323541689264006,6
1988,Qtr 1,January,25,0.03192809529686136,-1.5684443394126473,-1.7416317856328234,6
1988,Qtr 1,January,26,0.004231178994250073,-1.5523329056317356,-1.7427045969552692,6
1988,Qtr 1,January,27,-0.017369535813764325,-1.5699509065758006,-1.7398082380933741,6
1988,Qtr 1,January,28,0.004628996868778268,-1.5435193916020749,-1.7371134658082668,6
1988,Qtr 1,January,29,0.017366350576683787,-1.5387284532907848,-1.7342819853848779,6
1988,Qtr 1,February,1,-0.00811718325449795,-1.5310629930448596,-1.7390157943087596,6
1988,Qtr 1,February,2,-0.015504278247632786,-1.545187740823452,-1.7398638481835225,6
1988,Qtr 1,February,3,-0.0019074723375314129,-1.5574566511563321,-1.731327699345745,6
1988,Qtr 1,February,4,0.004554117237666855,-1.543126337135881,-1.7364924864682765,6
1988,Qtr 1,February,5,-0.0157303294651554,-1.550949111390418,-1.7380009101635516,6
1988,Qtr 1,February,8,-0.035200599474105254,-1.5480691025849904,-1.7395139680330056,6
1988,Qtr 1,February,9,0.010581985478923306,-1.5588715650633471,-1.7420789834411,6
1988,Qtr 1,February,10,0.06639456471301575,-1.5371023979353127,-1.7364090713330538,6
1988,Qtr 1,February,11,0.040799390734557406,-3.3350845352680265,-1.4387595017678971,6
1988,Qtr 1,February,12,0.05395826988054342,-1.498957351117302,-1.740077020195758,6
1988,Qtr 1,February,15,0.04412994014845606,0.023074410809094115,-1.177237954102477,4
1988,Qtr 1,February,16,0.043381945720485815,-1.4449808610723418,-1.7414186136205878,6
1988,Qtr 1,February,17,-0.0008365056566411733,-0.841153737873769,-1.4400895097572795,6
1988,Qtr 1,February,18,0.0013363336651180946,-0.8159540061846591,-1.4408842706289833,6
1988,Qtr 1,February,19,0.02227838141051841,-0.8034417113876021,-1.4416906169361352,6
1988,Qtr 1,February,22,0.054881606130265936,-1.376469678775562,-1.734546133313083,6
