Year,Quarter,Month,Day,Sum of Open,Sum of Close,Sum of High,Sum of Low
1993,Qtr 2,June,23,-1.7503739079166447,-1.7541790971542421,-1.75682896775847,-1.7449183042078822
1993,Qtr 2,June,24,-1.6862891651015341,-1.6596787698037927,-1.6754595510692782,-1.663483986513986
1993,Qtr 2,June,25,-1.7177454805211352,-1.7290177220769383,-1.7289695007494048,-1.7329009831832134
1993,Qtr 2,June,28,-1.7246155134378265,-1.6844346047939338,-1.695969334557742,-1.6991377577232645
1993,Qtr 2,June,29,-1.6899263570103882,-1.7288735374920554,-1.7111503210363859,-1.7103613232404
1993,Qtr 2,June,30,-1.7308332178393298,-1.7235392436130743,-1.740270304252064,-1.719625955832806
1993,Qtr 3,July,1,-1.3080134238990202,-1.265971747650556,-1.287704511988532,-1.2841572969276465
1993,Qtr 3,July,2,-1.6744005098268402,-1.7069469242650894,-1.6950781569068192,-1.699317649850058
1993,Qtr 3,July,5,-0.3700271913161504,-0.3784109817434221,-0.3799180916305559,-0.36490426663635844
1993,Qtr 3,July,6,-1.7157957215691133,-1.6901418701368534,-1.7096545939895056,-1.6967401766606436
1993,Qtr 3,July,7,-1.6872984917484655,-1.704420244259357,-1.7082824909381311,-1.6879892653564492
1993,Qtr 3,July,8,-1.6981091817301341,-1.7029232913055463,-1.7091617198948694,-1.6834865114988964
1993,Qtr 3,July,9,-1.704376797033507,-1.6863254513263723,-1.690370829342419,-1.6819184315691413
1993,Qtr 3,July,12,-1.6780658072891166,-1.6828954426314262,-1.6911516584300954,-1.6733730337956811
1993,Qtr 3,July,13,-1.683759701730865,-1.6594752906551524,-1.6751919431004012,-1.663935386984941
1993,Qtr 3,July,14,-1.6547555406105858,-1.663539080882824,-1.6679509820339034,-1.6489806713790056
1993,Qtr 3,July,15,-1.6601665038501114,-1.663175063896213,-1.6560821289360712,-1.641386743145528
1993,Qtr 3,July,16,-1.6647094092990353,-1.6537071556621306,-1.6686526315831136,-1.6529083928688055
1993,Qtr 3,July,19,-1.6526547894425476,-1.6914423307222366,-1.677458476511362,-1.6762329826676035
1993,Qtr 3,July,20,-1.6961185536073833,-1.7056320310725819,-1.714531981492247,-1.6966697730236437
1993,Qtr 3,July,21,-1.7080410848899965,-1.7044934467480783,-1.7180657020798802,-1.695986404216881
1993,Qtr 3,July,22,-1.708988692137229,-1.711160480631194,-1.7205330877966767,-1.695717288236116
1993,Qtr 3,July,23,-1.7179528454267743,-1.7521915655037277,-1.7398125308666446,-1.7315050318802152
1993,Qtr 3,July,26,-1.7429854913661353,-1.7167933373558135,-1.738364525470948,-1.7217477474851668
1993,Qtr 3,July,27,-1.7147392304794755,-1.7047641721807525,-1.7148462593701215,-1.6968295301705836
1993,Qtr 3,July,28,-1.7063920783801803,-1.7066529128413532,-1.7161918459690073,-1.6925322421580637
1993,Qtr 3,July,29,-1.7041738547294325,-1.6335605758542064,-1.6510450683022464,-1.6799083768934362
1993,Qtr 3,July,30,-1.635031645256639,-1.6324019702669688,-1.6363780399027736,-1.6179806533477725
1993,Qtr 3,August,2,-1.2212491669576175,-1.2215794415316465,-1.2324046965018154,-1.2139039766461477
1993,Qtr 3,August,3,-1.6210439360406226,-1.600683501310412,-1.5994017145978088,-1.5951405151979792
1993,Qtr 3,August,4,-1.597133249876033,-1.5885022958950283,-1.5831773157395492,-1.5864031069876576
1993,Qtr 3,August,5,-1.5823287544864058,-1.5850334017555894,-1.5916246075253522,-1.5742482287989106
1993,Qtr 3,August,6,-1.5899356036544434,-1.579725910164288,-1.6019858518311592,-1.5789017772369403
1993,Qtr 3,August,9,-1.579083882041849,-1.5615499835167825,-1.567575984359833,-1.5546033065124156
1993,Qtr 3,August,10,-1.5571305747007869,-1.5696952899377588,-1.562737432925715,-1.5512686662604267
1993,Qtr 3,August,11,-1.5660038663547242,-1.5346432197581636,-1.5568498129658481,-1.545330692763229
1993,Qtr 3,August,12,-1.5226101826805727,-1.5289372882709378,-1.5260035692516816,-1.5127425548587605
1993,Qtr 3,August,13,-1.5267258765146001,-1.5217874513374101,-1.527639225197989,-1.511595747715477
1993,Qtr 3,August,16,-1.528298503761027,-1.49066152335932,-1.516548120098129,-1.5148377288445753
1993,Qtr 3,August,17,-1.4845795300515703,-1.4901144090447898,-1.4926306467944084,-1.478281537957062
1993,Qtr 3,August,18,-1.4884312764459149,-1.4840244662738535,-1.4885244012833105,-1.472291284069215
1993,Qtr 3,August,19,-1.4811737964888811,-1.4884820225759778,-1.487800786272246,-1.478264782966451
1993,Qtr 3,August,20,-1.4867078333149282,-1.507042915179451,-1.499431357587242,-1.4870537217739983
1993,Qtr 3,August,23,-1.5121922636398002,-1.5472105231313382,-1.5352651417041383,-1.525319647710317
1993,Qtr 3,August,24,-1.5493960809776646,-1.5444762834169232,-1.5590557999585735,-1.5293566936377
1993,Qtr 3,August,25,-1.5372914352543048,-1.5359561417960388,-1.5481685550183997,-1.5237829219660972
1993,Qtr 3,August,26,-1.5396806716770655,-1.514082805450934,-1.5383191084443841,-1.5190278460933546
1993,Qtr 3,August,27,-1.5128703161292116,-1.4905561543080252,-1.507308580387451,-1.4954651265265322
1993,Qtr 3,August,30,-1.4592967102181882,-1.4468834137497184,-1.4663899817488668,-1.4433783224727814
1993,Qtr 3,August,31,-1.4707371843162076,-1.443473916786084,-1.4695195240600203,-1.4526765370035282
1993,Qtr 3,September,1,-1.4522884217370575,-1.4545041649782862,-1.4722337333528213,-1.4429964047213222
1993,Qtr 3,September,2,-1.4580256374553904,-1.4581308361581973,-1.472728950112406,-1.4436654803257112
1993,Qtr 3,September,3,-1.4608563360487692,-1.4460205165172826,-1.4475034610849384,-1.4357620230946615
1993,Qtr 3,September,6,0.2645981069556096,0.2501231638873686,0.2542715634568792,0.2690007535360071
1993,Qtr 3,September,7,-1.467265907496492,-1.4822034702796305,-1.4875062189860657,-1.4680554643762047
1993,Qtr 3,September,8,-1.4924840283835294,-1.4924127095412043,-1.502746863787927,-1.4880924310184507
1993,Qtr 3,September,9,-1.4917138686193625,-1.4989665108387364,-1.5025583379365153,-1.4838911897120388
1993,Qtr 3,September,10,-1.4994528862597325,-1.4989032099536606,-1.5176686393533245,-1.49073008456676
1993,Qtr 3,September,13,-1.4963779036809497,-1.4780165922480613,-1.485274039035969,-1.4838788463746015
1993,Qtr 3,September,14,-1.481949509861666,-1.500627825996459,-1.4980647138054972,-1.4821099414123717
1993,Qtr 3,September,15,-2.9774339086067734,-2.9774306297886977,-2.980116645271358,-2.966499772485456
1993,Qtr 3,September,16,-1.5023880807166163,-1.556014875443764,-1.5256860682241946,-1.5303641097834515
1993,Qtr 3,September,17,-1.5269273053480692,-1.5395098506430993,-1.5431265486177272,-1.5275910269100237
1993,Qtr 3,September,20,-1.5656509209109557,-1.580138699883947,-1.5848450359748278,-1.5715166964012028
1993,Qtr 3,September,21,-1.5746950369097101,-1.5486842246056614,-1.5624396613503602,-1.5512742281775673
1993,Qtr 3,September,22,-1.558832933516591,-1.582062938084356,-1.5799510876838574,-1.568605332740184
1993,Qtr 3,September,23,-2.9696049978776538,-2.9546873495422283,-2.9642870970753705,-2.955085381638372
1993,Qtr 3,September,24,-1.5680423457746628,-1.5546223423065064,-1.577041465170873,-1.5517834237912924
1993,Qtr 3,September,27,-1.548912130693822,-1.5765421411066485,-1.559049176084462,-1.5639628747452778
1993,Qtr 3,September,28,-1.5727585397699975,-1.566299498636257,-1.5732495643763946,-1.5459774035508143
1993,Qtr 3,September,29,-1.571778632128696,-1.5681039609232152,-1.584607710669884,-1.5690911356701587
1993,Qtr 3,September,30,-1.5640086599393865,-1.551963269133385,-1.5685167839338043,-1.5435139381601413
1993,Qtr 4,October,1,-1.5540651651172315,-1.531239086327552,-1.5473695656144353,-1.5367350198177077
1993,Qtr 4,October,4,-1.5311271431936029,-1.519328379061456,-1.5413732908112765,-1.5154931585213438
1993,Qtr 4,October,5,-1.5079288018254275,-1.4902309865897876,-1.5048061700649602,-1.487644506950923
1993,Qtr 4,October,6,-1.4815488963323125,-1.4428491094832905,-1.466226986895028,-1.4544756444355373
1993,Qtr 4,October,7,-1.446900697185847,-1.4677073906005078,-1.4652157586950052,-1.4520243319745278
1993,Qtr 4,October,8,-1.4700957062334927,-1.4573461097669744,-1.476289416235159,-1.4581665594075788
1993,Qtr 4,October,11,-2.4677533004391323,-2.447996841815027,-2.4585402379678425,-2.4560371548022895
1993,Qtr 4,October,12,-1.4200415965877822,-1.4494506883376759,-1.4414868463164938,-1.4288503524906195
1993,Qtr 4,October,13,-1.4509944792008058,-1.45317484472714,-1.4642615097536238,-1.4454566055958549
1993,Qtr 4,October,14,-1.45246691944096,-1.4265797698641336,-1.4511211073134562,-1.4355419487855872
1993,Qtr 4,October,15,-1.3973304483820947,-1.3654011579463883,-1.3718014073365605,-1.3681589037311677
1993,Qtr 4,October,18,-1.361076637908471,-1.3408335082270693,-1.3427795409730776,-1.354036380875778
1993,Qtr 4,October,19,-1.3470832383686977,-1.364542185396495,-1.359362311979753,-1.3428452407414548
1993,Qtr 4,October,20,-1.3718970873757572,-1.347937892196844,-1.3627879994262317,-1.3519043858236606
1993,Qtr 4,October,21,-1.3416600709726945,-1.3472830870121602,-1.3512720449791362,-1.328378644116405
1993,Qtr 4,October,22,-1.3416610530579018,-1.3526219247671045,-1.3469717263316183,-1.3310142392505964
1993,Qtr 4,October,25,-1.3465705506071413,-1.3464864129581187,-1.3496222853957172,-1.3394615238631518
1993,Qtr 4,October,26,-1.3508562009999612,-1.3722968024886883,-1.3595675864517114,-1.3531004056147657
1993,Qtr 4,October,27,-1.3749721182265244,-1.3773870694660144,-1.3834462100102316,-1.3811232989473567
1993,Qtr 4,October,28,-1.3725529515086614,-1.39725623913801,-1.3818393668574782,-1.3873461273866534
1993,Qtr 4,October,29,-1.3846042857630232,-1.3322134247495976,-1.3484078226290195,-1.3619475952413254
1993,Qtr 4,November,1,-1.3342727580196303,-1.3271376449764845,-1.3213844198720723,-1.3366751835093251
1993,Qtr 4,November,2,-1.325750345324634,-1.3282906556938094,-1.3275244708037062,-1.3160810823832807
1993,Qtr 4,November,3,-2.638176206059218,-2.666296038327559,-2.6485964655088177,-2.6523716475851007
1993,Qtr 4,November,4,-1.374790070811706,-1.4463069562570192,-1.3935757629879413,-1.4196272242139991
1993,Qtr 4,November,5,-1.4595303441327692,-1.519705482370892,-1.4840232378300138,-1.5316907000576419
1993,Qtr 4,November,8,-1.5008099195032751,-1.4915226279698988,-1.512151724062519,-1.5277496868768516
1993,Qtr 4,November,9,-1.484366475377024,-1.5428726744963037,-1.4888717527593336,-1.5330911569334256
1993,Qtr 4,November,10,-1.5391146655663661,-1.5130273338744322,-1.5265716456485299,-1.5470607450473055
1993,Qtr 4,November,11,-1.5049536406065043,-1.4703031223846155,-1.470098337009444,-1.4884653366569536
1993,Qtr 4,November,12,-1.471178828810667,-1.426871661766759,-1.4403640231098813,-1.4572159828297966
1993,Qtr 4,November,15,-1.4257974850195207,-1.4717968169353708,-1.4358122358141219,-1.4593883437714017
1993,Qtr 4,November,16,-1.4797014246062958,-1.4576680947634866,-1.4540858435561308,-1.4800517038542853
1993,Qtr 4,November,17,-0.8433006255854836,-0.8771226713218809,-0.8547404019038947,-0.8616237838505463
1993,Qtr 4,November,18,-1.5127293014550198,-1.5091855981055944,-1.5008596647442807,-1.5066818621559384
1993,Qtr 4,November,19,-1.5124631329491875,-1.5424821950112082,-1.5119145532808145,-1.523312844819675
1993,Qtr 4,November,22,-1.5572638283495301,-1.6328514784149828,-1.5752415992206028,-1.6197887435596208
1993,Qtr 4,November,23,-2.7169893458051826,-2.72195285176613,-2.7268892727543053,-2.725585379788201
1993,Qtr 4,November,24,-1.6442210572662384,-1.6500308033512763,-1.6185389609936796,-1.6596614514527717
1993,Qtr 4,November,25,-0.325682249146226,-0.3068100507790797,-0.30159336182512,-0.3166913086495336
1993,Qtr 4,November,26,-1.621195774292529,-1.679712886916395,-1.6255106544524893,-1.6659097859345846
1993,Qtr 4,November,29,-1.6947690054067013,-1.7868496743022124,-1.7192679270693025,-1.8213942620742003
1993,Qtr 4,November,30,-1.7834097832667886,-1.73678571578867,-1.7499232746933684,-1.7785228290885977
1993,Qtr 4,December,1,-1.7236468285336164,-1.6285990368263252,-1.6478971113957306,-1.702193344495557
1993,Qtr 4,December,2,-1.6200895618379174,-1.5891637994322392,-1.5522197611386106,-1.6062355752350381
1993,Qtr 4,December,3,-1.5901721058629943,-1.5730454516117582,-1.595418925433877,-1.5896550607936626
1993,Qtr 4,December,6,-1.5777643169580262,-1.6053896557996694,-1.5626920123582804,-1.621579903561036
1993,Qtr 4,December,7,-1.5946451667436243,-1.5799732958965702,-1.5577254809395116,-1.571914283019098
1993,Qtr 4,December,8,-1.5740992371080766,-1.6125695586395088,-1.5905449576263666,-1.6322729326059235
1993,Qtr 4,December,9,-1.6086339872140205,-1.5265091895224026,-1.5466850726973775,-1.5836691758987151
1993,Qtr 4,December,10,-1.5132797953911592,-1.4795413759566545,-1.4694278355289727,-1.5222697656889141
1993,Qtr 4,December,13,-1.479396196296887,-1.465837675804507,-1.4637885614361474,-1.4788779177722289
1993,Qtr 4,December,14,-1.4695562845590153,-1.5060774100610461,-1.4856543766462385,-1.4853998329341351
1993,Qtr 4,December,15,-1.5148743539873892,-1.4992028160253694,-1.500247528599213,-1.515922079334749
1993,Qtr 4,December,16,-1.4907028781477092,-1.4184058804248356,-1.428606503288699,-1.464070813419164
1993,Qtr 4,December,17,-1.403356054586702,-1.3570617214797807,-1.3714096596023944,-1.3869729347405397
1993,Qtr 4,December,20,-1.3586128632159467,-1.3959056246907962,-1.352565802652827,-1.411194512217452
1993,Qtr 4,December,21,-1.3968899685186245,-1.4395045483386582,-1.406661225523275,-1.4307477284250072
1993,Qtr 4,December,22,-1.434919430438669,-1.3965459159275722,-1.4221046601825327,-1.418033439904951
1993,Qtr 4,December,23,-2.480916018081574,-2.455841990516497,-2.462889568417242,-2.4633720678621103
1993,Qtr 4,December,24,1.4467401041803727,1.4277157946078889,1.441609538485803,1.4233454496869173
1993,Qtr 4,December,27,-1.3873153664787958,-1.4112657689099994,-1.397916383242408,-1.4180434128414852
1993,Qtr 4,December,28,-1.4058417273380046,-1.3233890640469226,-1.325523825783453,-1.3842703858678362
1993,Qtr 4,December,29,-1.3206456255488086,-1.318602026301738,-1.3157196310255839,-1.3254259210951957
1993,Qtr 4,December,30,-1.3037925873065774,-1.2481283692980194,-1.2649597696192647,-1.273721059660403
1993,Qtr 4,December,31,-1.2225685092031768,-1.2100294157775457,-1.2224521711751402,-1.2253407184984733
1994,Qtr 1,January,3,-1.9623678072521122,-1.9340651656405656,-1.943576462882362,-1.9588629710012655
1994,Qtr 1,January,4,-1.2163781617716212,-1.2098949146884883,-1.1845966424832282,-1.2108095170200253
1994,Qtr 1,January,5,-1.217400308065408,-1.1648943540608367,-1.1776899516899189,-1.201200975156874
1994,Qtr 1,January,6,-1.159744536880956,-1.2372777626156004,-1.165432994010742,-1.2247533259316163
1994,Qtr 1,January,7,-1.262806908424801,-1.24874762856011,-1.2541861777896322,-1.3067369458907652
1994,Qtr 1,January,10,-1.2296868913432077,-1.1688816099347958,-1.1719832173392972,-1.2031888151084704
1994,Qtr 1,January,11,-1.163635188719495,-1.1874956705588628,-1.1604288050249951,-1.1819547714373568
1994,Qtr 1,January,12,-1.1943061973422469,-1.209500816925627,-1.1814002355376136,-1.2513312528684328
1994,Qtr 1,January,13,-1.2218811445085676,-1.300744718052239,-1.2395731193611155,-1.2801793588594688
1994,Qtr 1,January,14,-1.269123201086635,-1.1820415817906134,-1.1984970247342126,-1.2592144043668527
1994,Qtr 1,January,17,-1.184736083941522,-1.2037893529334553,-1.19208450113365,-1.1977020304182937
1994,Qtr 1,January,18,-1.208821088787776,-1.195082546087125,-1.169111260224233,-1.198888009521739
1994,Qtr 1,January,19,-1.1931431992783454,-1.0969532615636584,-1.1111753730266942,-1.1621064149176794
1994,Qtr 1,January,20,-1.0850506669798439,-1.0976113586642442,-1.05873345215795,-1.0854073631318628
1994,Qtr 1,January,21,-1.1050962097762227,-1.0702373357128292,-1.088849616694042,-1.105416173210722
1994,Qtr 1,January,24,-1.0723590399141907,-1.1626040942063383,-1.074217958013194,-1.1533700284321167
1994,Qtr 1,January,25,-1.1596847585195804,-1.1432731243206349,-1.1466331425442737,-1.1494658497187629
1994,Qtr 1,January,26,-1.1490482519470477,-1.107797196304338,-1.116963832523456,-1.1443587805647941
1994,Qtr 1,January,27,-1.1055046322700997,-1.1059640907425154,-1.07987147714127,-1.111152020313698
1994,Qtr 1,January,28,-1.094734994670762,-1.117977493671607,-1.1054511568146335,-1.1162310408950822
1994,Qtr 1,January,31,-1.1060772954758935,-0.9250535697396012,-0.9467159273055261,-1.0776313274525353
1994,Qtr 1,February,1,-0.9158956229916955,-0.8681382284988415,-0.8817873771508127,-0.89282969079363
1994,Qtr 1,February,2,-0.8634989167600492,-0.8888874259990507,-0.8788324564977988,-0.878172152695474
1994,Qtr 1,February,3,-0.8833536471698483,-0.8993806463558737,-0.8807561822541992,-0.9004035385451977
1994,Qtr 1,February,4,-0.9036378519854431,-0.8707627043182937,-0.8813539584366681,-0.8995960195150966
1994,Qtr 1,February,7,-0.91160888165202,-0.9977163593629859,-0.933104321855327,-0.9783189684541989
1994,Qtr 1,February,8,-0.9823478504796677,-0.964984770856618,-0.9512832248300218,-0.9868318655751462
1994,Qtr 1,February,9,-0.969245552888259,-1.0050802459566415,-0.976420317851584,-1.007939674364916
1994,Qtr 1,February,10,-1.4294235506139414,-1.4245286083208648,-1.4341077629514598,-1.4246291197821357
1994,Qtr 1,February,11,-2.7956943034228714,-2.8012355856343536,-2.8029605454680837,-2.7991865575986865
1994,Qtr 1,February,14,-1.028182843619487,-1.1277407064592422,-1.0513580292925961,-1.1176067969131258
1994,Qtr 1,February,15,-1.138701402362311,-1.1669874231036692,-1.1474372376919706,-1.1949457969394937
1994,Qtr 1,February,16,-1.153807719279894,-1.193491488171538,-1.1427993424592502,-1.1714559288383963
1994,Qtr 1,February,17,-1.1868101832035292,-1.1861374026429872,-1.1947349663367384,-1.2120668751396433
1994,Qtr 1,February,18,-1.1728202988629772,-1.192094262236991,-1.188527556067197,-1.1850022944125451
1994,Qtr 1,February,21,0.0986971377671782,0.11289726267219813,0.1291880554520275,0.07337536096487057
1994,Qtr 1,February,22,-1.1926127646267601,-1.1721373547112162,-1.1720858317993668,-1.190948897569712
1994,Qtr 1,February,23,-1.1677321333817319,-1.1553510480246234,-1.161559388143806,-1.1483981648783104
1994,Qtr 1,February,24,-1.1619062464661989,-1.16852426311441,-1.1446522494763252,-1.1857627335852354
1994,Qtr 1,February,25,-1.1981568532336162,-1.1998575750251907,-1.1988819189601605,-1.2276793236305048
1994,Qtr 1,February,28,-1.1884081819832055,-1.137067802477371,-1.1407256303369147,-1.1625051399618718
1994,Qtr 1,March,1,-1.137698309298334,-1.1572742435538093,-1.143865886669921,-1.1538234596954893
1994,Qtr 1,March,2,-1.1920402849654792,-1.2567729444522517,-1.2103527911144631,-1.2439684480669904
1994,Qtr 1,March,3,-1.2658652299557862,-1.2737280954086014,-1.263675947425856,-1.2725474109399655
1994,Qtr 1,March,4,-1.2676962498126065,-1.2054261151591468,-1.2233598136390373,-1.238834522706297
1994,Qtr 1,March,7,-1.19685519694517,-1.1882002378823648,-1.150498851953851,-1.1891711039706065
1994,Qtr 1,March,8,-1.1710780264398022,-1.156919036783926,-1.1558238351539973,-1.1465969098029694
1994,Qtr 1,March,9,-1.1630726710642278,-1.1750481889296212,-1.1847963632730703,-1.1777478051666792
1994,Qtr 1,March,10,-1.1737612292624415,-1.1591051006477398,-1.1684009540647993,-1.1571680665938737
1994,Qtr 1,March,11,-1.1593528433485651,-1.1849999026033409,-1.170266988608591,-1.174720307952105
1994,Qtr 1,March,14,-1.1830404926360414,-1.11577487734665,-1.1364417982491166,-1.1749546893113898
1994,Qtr 1,March,15,-1.1023032491108284,-1.1221201910069378,-1.1084192448108448,-1.1049506700945433
1994,Qtr 1,March,16,-1.119763062095596,-1.1176736009516794,-1.1026804462815463,-1.1085743910010775
1994,Qtr 1,March,17,-1.1150313439409316,-1.1475766135210197,-1.1310881106753623,-1.1455862570601052
1994,Qtr 1,March,18,-1.143072400176498,-1.2077066965700503,-1.1648240564195107,-1.2002024329067513
1994,Qtr 1,March,21,-2.636280828438735,-2.693723256709082,-2.6472662479611184,-2.6807262016640214
1994,Qtr 1,March,22,-1.2661726535862852,-1.2507107437713154,-1.237926383072842,-1.2858402289652582
1994,Qtr 1,March,23,-1.2399238877618908,-1.220191850412146,-1.2071266294563376,-1.2548075885545493
1994,Qtr 1,March,24,-1.2299277485725442,-1.238974439375258,-1.2251795998517203,-1.2428750665528965
1994,Qtr 1,March,25,-1.2546528564712527,-1.2799966235907652,-1.2669537962801536,-1.2650618188104685
1994,Qtr 1,March,28,-1.281740548331841,-1.273024558882565,-1.2634520046495765,-1.281727113959978
1994,Qtr 1,March,29,-1.2764418565183506,-1.2891006497773814,-1.2706267586296127,-1.2928837778913471
1994,Qtr 1,March,30,-1.3143537092405473,-1.3505289701340244,-1.3392897664195615,-1.3623406490374625
1994,Qtr 1,March,31,-1.3654287793537698,-1.4246189851274222,-1.386412204166924,-1.4252152898697072
1994,Qtr 2,April,1,1.276501661582147,1.2894250144366606,1.2875510585072607,1.2902645403259045
1994,Qtr 2,April,4,-0.42796179274286644,-0.4416097486429658,-0.4432106050702085,-0.44947526407834626
1994,Qtr 2,April,5,-1.5748132588236836,-1.5254786252216161,-1.5437794932361868,-1.5563421190798126
1994,Qtr 2,April,6,-1.3541331440195519,-1.3275760781273338,-1.3172672546084696,-1.325824748434708
1994,Qtr 2,April,7,-1.3282294267860997,-1.289738602882755,-1.306519999560836,-1.3165008091256405
1994,Qtr 2,April,8,-1.2888704574179242,-1.286315259027488,-1.3001450597399233,-1.3115290542326927
1994,Qtr 2,April,11,-1.2843494556872521,-1.2684236373957607,-1.2796035457455868,-1.2674001061108566
1994,Qtr 2,April,12,-1.2654702850000543,-1.2713566266021303,-1.2599138350941463,-1.2675921853402046
1994,Qtr 2,April,13,-1.2650673217902286,-1.2320921980852217,-1.2232958550256277,-1.2533535559568794
1994,Qtr 2,April,14,-1.23757793788208,-1.2620852186153229,-1.2467246341931018,-1.2514617832597938
1994,Qtr 2,April,15,-1.2546306066373216,-1.2462574281759558,-1.2442220813695224,-1.2392432884381492
1994,Qtr 2,April,18,-1.2425161342914453,-1.2478177423823549,-1.2331264517498173,-1.234661364815417
1994,Qtr 2,April,19,-1.267100422712333,-1.293147663496103,-1.2883378842454354,-1.2885293984812225
1994,Qtr 2,April,20,-1.291061067384958,-1.3414528428375805,-1.3113299130189109,-1.3175239363136984
1994,Qtr 2,April,21,-1.3388048393359906,-1.3741068394490747,-1.3565894069078488,-1.3598289525203278
1994,Qtr 2,April,22,-1.3552395392418846,-1.3276391817082986,-1.3321249561919288,-1.3301220911685223
1994,Qtr 2,April,25,-1.3294611100029,-1.3504457562926326,-1.345244469428462,-1.3469203757057293
1994,Qtr 2,April,26,-1.339811332634186,-1.3296335073672139,-1.343870414266592,-1.3363769075552967
1994,Qtr 2,April,27,-0.0044005147161115254,-0.012128869691152955,-0.0031528371700697,-0.0027686641121075772
1994,Qtr 2,April,28,-1.338515209868774,-1.3395186695206802,-1.3520410057776533,-1.3361001572837587
1994,Qtr 2,April,29,-2.682534253684609,-2.7012448128135773,-2.692520302433519,-2.6912639649518884
1994,Qtr 2,May,2,-1.3712725145859852,-1.389315044819337,-1.3898435194137317,-1.378073424408254
1994,Qtr 2,May,3,-2.710726167196574,-2.72627959288988,-2.720985213992435,-2.725369832158698
1994,Qtr 2,May,4,-2.729421293340426,-2.770642917165397,-2.7423460303829486,-2.75846832420489
1994,Qtr 2,May,5,-2.77473823919674,-2.7688530432870095,-2.7749459191797214,-2.776234914126197
1994,Qtr 2,May,6,-1.438161756119892,-1.401646030910182,-1.412061107493904,-1.4176424852847131
1994,Qtr 2,May,9,-1.4191504889799438,-1.4547882194245014,-1.4457265836925695,-1.441795989246727
1994,Qtr 2,May,10,-1.4602371006979005,-1.4147106660406457,-1.4343475228276046,-1.4410530880258774
1994,Qtr 2,May,11,-1.3922836334597857,-1.3532631772233497,-1.3613057358645162,-1.3677927192078598
1994,Qtr 2,May,12,-0.19648307848018232,-0.1893252655208485,-0.19963121151630703,-0.1845471399399129
1994,Qtr 2,May,13,-1.3336625507505824,-1.3061599771937502,-1.3219437434814931,-1.3084648251810305
1994,Qtr 2,May,16,-1.3031223099358145,-1.2939067668745576,-1.2935989148983946,-1.2895824891521772
1994,Qtr 2,May,17,-1.2962033351079907,-1.3122167451314941,-1.3080387426290623,-1.3012157539017952
1994,Qtr 2,May,18,-1.2842331764658117,-1.257023723304795,-1.2632964381307348,-1.282173975317613
1994,Qtr 2,May,19,-1.260261308612216,-1.2623480405646201,-1.2639913153488183,-1.262015141111781
1994,Qtr 2,May,20,-1.2542710582518581,-1.2175751970681965,-1.2284598179520505,-1.224966679572199
1994,Qtr 2,May,23,0.3036250060165988,0.322362204868228,0.3210033807275412,0.3188429392616502
1994,Qtr 2,May,24,-1.2085647887401796,-1.21332955636806,-1.2108115141394866,-1.2056623619485847
1994,Qtr 2,May,25,-1.2125309057815603,-1.2116170101657109,-1.2105039084449165,-1.206054312161372
1994,Qtr 2,May,26,-1.2202376981546053,-1.2269641310579564,-1.2136427160536245,-1.211352206868641
1994,Qtr 2,May,27,-1.2217514129391904,-1.198016754406527,-1.2020728530698652,-1.2127493030751517
1994,Qtr 2,May,30,0.12242146211121385,0.1407207724654465,0.13044634822254342,0.14492967624882913
1994,Qtr 2,May,31,-1.1853918945868485,-1.163659451040178,-1.180166176003621,-1.1597343541921166
1994,Qtr 2,June,1,-1.1639913984591348,-1.1644828432668737,-1.1716975989449823,-1.154607292892043
1994,Qtr 2,June,2,-0.5573616550281664,-0.5872488811522205,-0.5687323501653748,-0.565079221214476
1994,Qtr 2,June,3,-1.2132644645062105,-1.2000653055162283,-1.2239025178936054,-1.2047743716798807
1994,Qtr 2,June,6,-1.19949977896187,-1.2038237059318635,-1.2003622990148464,-1.1990948062110132
1994,Qtr 2,June,7,-1.2055329842865785,-1.1905216335019724,-1.1872314894788156,-1.2022907713093542
1994,Qtr 2,June,8,-1.1970037509265905,-1.1649100944457769,-1.17997742845934,-1.1880689711812562
1994,Qtr 2,June,9,-1.1630803043631144,-1.1651054630241364,-1.168471491551977,-1.15283853802251
1994,Qtr 2,June,10,-1.1661830165893448,-1.1721641080612624,-1.1728126651070658,-1.1701829752612498
1994,Qtr 2,June,13,-1.3366401822137983,-1.325217263323228,-1.335944043339931,-1.3330109613241539
1994,Qtr 2,June,14,-1.3315734875565248,-1.3461649404371014,-1.351249872463092,-1.3347889038991942
1994,Qtr 2,June,15,-1.1830892855143567,-1.199138527710506,-1.1915418724311293,-1.182262821843191
1994,Qtr 2,June,16,-1.2001266533820694,-1.210001305659673,-1.2127174141347634,-1.193756641097333
1994,Qtr 2,June,17,-1.20990648791614,-1.1942281259578615,-1.2036235997648355,-1.2015549109324128
1994,Qtr 2,June,20,-1.206953548899598,-1.2712223573811348,-1.2347875071915542,-1.2549616197321383
1994,Qtr 2,June,21,-1.2921207555225975,-1.3361051858773632,-1.3147567657316408,-1.3266333368752696
1994,Qtr 2,June,22,-1.3465038766759712,-1.3467293899755215,-1.3519394152959912,-1.3681701987649304
1994,Qtr 2,June,23,-1.3384174938332705,-1.2845729783852962,-1.2941118224180719,-1.3120427681502806
1994,Qtr 2,June,24,-1.2997276717165633,-1.3464287000628343,-1.3165037464618854,-1.3193498445610796
